id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Cluster
702028,male,36,176.0,78.0,26.0,105.0,40.7,154.0,1
251434,female,64,161.0,61.0,12.0,96.0,40.1,66.0,0
678796,female,26,174.0,68.0,8.0,95.0,39.4,41.0,0
53490,female,28,172.0,72.0,1.0,75.0,37.8,2.0,0
712069,female,22,158.0,56.0,7.0,80.0,39.3,23.0,0
42550,male,37,190.0,95.0,12.0,87.0,39.8,48.0,0
49049,male,30,203.0,106.0,21.0,112.0,40.7,164.0,1
358368,male,62,179.0,84.0,6.0,84.0,39.5,27.0,0
386147,male,57,176.0,81.0,26.0,104.0,41.0,181.0,1
607923,male,55,187.0,93.0,19.0,101.0,40.5,126.0,1
559864,male,47,167.0,71.0,17.0,93.0,40.3,80.0,1
204941,male,26,194.0,94.0,28.0,108.0,40.8,179.0,1
276148,female,36,159.0,61.0,5.0,84.0,39.1,21.0,0
510782,female,32,171.0,69.0,5.0,85.0,39.3,18.0,0
577939,male,48,192.0,92.0,4.0,91.0,38.9,17.0,0
312571,female,41,163.0,59.0,12.0,81.0,40.0,39.0,0
145005,female,24,168.0,66.0,12.0,96.0,40.5,58.0,0
217353,male,72,180.0,86.0,29.0,114.0,41.2,257.0,1
314850,female,54,164.0,67.0,6.0,91.0,39.4,29.0,0
161630,female,23,153.0,57.0,11.0,98.0,39.8,58.0,0
466081,male,48,181.0,77.0,3.0,86.0,38.7,11.0,0
536419,female,58,176.0,73.0,21.0,102.0,40.6,130.0,1
748833,male,63,181.0,86.0,11.0,95.0,39.7,65.0,0
552675,female,22,155.0,54.0,9.0,83.0,39.5,29.0,0
226339,female,45,158.0,60.0,9.0,90.0,39.8,42.0,0
711859,female,37,160.0,57.0,5.0,91.0,39.0,24.0,0
347127,female,31,166.0,62.0,26.0,103.0,41.0,151.0,1
489924,male,60,195.0,96.0,7.0,82.0,39.3,30.0,0
335862,male,64,192.0,102.0,24.0,100.0,40.7,174.0,1
571339,female,79,167.0,67.0,19.0,96.0,40.6,115.0,1
686292,male,22,196.0,93.0,13.0,88.0,40.2,40.0,0
675968,female,68,175.0,64.0,13.0,91.0,40.2,68.0,0
48478,female,31,168.0,71.0,8.0,87.0,39.6,30.0,0
140457,male,36,188.0,85.0,26.0,104.0,40.8,160.0,1
342695,male,20,181.0,85.0,3.0,94.0,38.5,13.0,0
367652,male,54,191.0,99.0,29.0,107.0,41.1,228.0,1
418022,male,29,190.0,93.0,12.0,88.0,40.0,45.0,0
526762,male,26,181.0,81.0,23.0,101.0,40.8,120.0,1
676729,female,75,176.0,71.0,16.0,94.0,40.3,88.0,1
479960,male,48,181.0,80.0,15.0,93.0,40.4,74.0,0
540242,male,22,200.0,94.0,6.0,86.0,39.4,19.0,0
309388,male,37,186.0,84.0,4.0,79.0,39.2,11.0,0
498593,male,37,174.0,77.0,16.0,90.0,40.1,61.0,0
522242,female,54,163.0,62.0,25.0,104.0,40.8,160.0,1
201988,female,24,164.0,61.0,29.0,114.0,40.8,201.0,1
294085,female,45,170.0,65.0,7.0,86.0,39.4,30.0,0
377800,male,32,182.0,80.0,14.0,96.0,40.2,65.0,0
632431,female,54,151.0,54.0,19.0,100.0,40.3,112.0,1
434224,female,64,150.0,50.0,3.0,74.0,38.6,11.0,0
643005,male,22,182.0,83.0,28.0,111.0,40.6,180.0,1
495982,male,35,199.0,100.0,15.0,90.0,40.0,64.0,0
198720,female,34,168.0,65.0,26.0,103.0,40.7,155.0,1
650392,female,66,168.0,67.0,6.0,91.0,39.2,31.0,0
287685,female,45,165.0,65.0,28.0,104.0,40.9,171.0,1
40737,male,42,186.0,86.0,9.0,94.0,40.2,44.0,0
75065,male,44,184.0,85.0,11.0,87.0,40.0,45.0,0
434088,female,52,149.0,54.0,22.0,102.0,40.9,137.0,1
434876,male,45,196.0,94.0,3.0,81.0,38.6,10.0,0
537130,male,54,197.0,98.0,5.0,88.0,38.9,22.0,0
301675,female,30,160.0,60.0,11.0,96.0,40.1,54.0,0
316420,male,21,180.0,78.0,25.0,104.0,40.7,127.0,1
700754,female,38,161.0,60.0,15.0,93.0,40.3,77.0,1
20054,male,23,193.0,95.0,29.0,97.0,41.0,149.0,1
685416,male,35,184.0,91.0,23.0,103.0,40.9,139.0,1
581544,female,38,161.0,65.0,3.0,86.0,38.8,13.0,0
184425,male,41,194.0,99.0,2.0,82.0,38.1,7.0,0
549956,male,32,197.0,99.0,23.0,97.0,40.7,115.0,1
50213,female,25,166.0,63.0,24.0,103.0,40.7,140.0,1
392421,female,54,166.0,64.0,18.0,103.0,40.2,112.0,1
662880,male,51,179.0,83.0,7.0,88.0,39.5,30.0,0
717313,male,33,177.0,78.0,23.0,102.0,40.8,128.0,1
263764,female,33,175.0,68.0,22.0,106.0,40.5,134.0,1
464444,male,33,193.0,99.0,28.0,106.0,41.0,184.0,1
347247,male,39,183.0,83.0,10.0,92.0,39.8,42.0,0
509247,female,23,167.0,62.0,27.0,110.0,40.7,174.0,1
170109,male,56,195.0,90.0,3.0,74.0,38.3,9.0,0
39795,female,52,166.0,66.0,28.0,111.0,40.8,200.0,1
361677,male,72,195.0,102.0,9.0,87.0,39.8,50.0,0
239334,male,60,186.0,89.0,29.0,109.0,40.5,228.0,1
551228,male,31,194.0,95.0,14.0,91.0,40.3,60.0,0
732794,female,33,155.0,57.0,12.0,90.0,39.9,55.0,0
95782,male,26,180.0,78.0,11.0,97.0,39.8,49.0,0
708835,female,42,175.0,72.0,16.0,90.0,40.2,71.0,0
503182,female,22,176.0,73.0,3.0,84.0,38.7,10.0,0
94163,male,48,195.0,92.0,6.0,85.0,39.2,24.0,0
715388,male,31,199.0,96.0,15.0,96.0,40.5,71.0,1
310338,female,20,149.0,55.0,26.0,104.0,40.9,156.0,1
343641,female,39,146.0,54.0,19.0,103.0,40.5,117.0,1
241045,male,48,183.0,85.0,2.0,73.0,38.4,5.0,0
297378,female,38,164.0,67.0,7.0,84.0,39.6,27.0,0
598368,female,22,174.0,75.0,12.0,100.0,39.9,60.0,0
516721,female,32,173.0,71.0,6.0,87.0,39.1,24.0,0
349687,female,61,155.0,60.0,8.0,87.0,39.3,36.0,0
62702,male,55,176.0,79.0,30.0,110.0,40.7,230.0,1
353588,male,45,185.0,82.0,8.0,85.0,40.0,28.0,0
383738,female,66,161.0,60.0,5.0,82.0,39.2,21.0,0
734999,female,20,161.0,61.0,15.0,90.0,40.3,63.0,0
58728,female,38,177.0,73.0,16.0,81.0,40.2,53.0,0
189956,female,22,169.0,67.0,25.0,100.0,40.8,133.0,1
229718,female,73,179.0,76.0,26.0,111.0,40.9,206.0,1
388849,female,25,170.0,67.0,6.0,81.0,39.6,20.0,0
225599,female,47,160.0,59.0,18.0,99.0,40.5,102.0,1
687468,male,44,183.0,84.0,11.0,90.0,40.0,47.0,0
582589,male,48,187.0,82.0,11.0,90.0,40.0,49.0,0
202619,female,65,165.0,61.0,29.0,107.0,40.8,195.0,1
70189,female,78,171.0,70.0,8.0,90.0,39.3,37.0,0
452986,female,23,159.0,58.0,23.0,111.0,40.2,149.0,1
645598,male,61,187.0,90.0,11.0,90.0,39.5,55.0,0
635406,female,49,161.0,63.0,1.0,75.0,37.7,4.0,0
262912,male,25,183.0,83.0,24.0,104.0,40.8,131.0,1
252076,female,52,154.0,57.0,19.0,97.0,40.3,108.0,1
516095,male,29,180.0,86.0,26.0,104.0,41.1,158.0,1
105088,female,79,159.0,64.0,16.0,86.0,40.2,78.0,0
716285,male,51,161.0,64.0,17.0,92.0,40.2,84.0,1
487783,male,24,198.0,99.0,5.0,77.0,39.0,9.0,0
349144,male,34,184.0,87.0,5.0,89.0,39.4,21.0,0
288860,female,32,157.0,64.0,16.0,86.0,40.3,65.0,0
709228,male,24,189.0,90.0,16.0,99.0,40.3,82.0,1
172980,female,31,178.0,75.0,22.0,98.0,40.5,113.0,1
194492,female,53,157.0,62.0,26.0,105.0,40.8,166.0,1
276412,female,37,171.0,65.0,16.0,94.0,40.5,77.0,1
41773,female,37,151.0,55.0,25.0,108.0,40.7,162.0,1
241162,male,35,186.0,81.0,15.0,93.0,40.0,69.0,0
420360,female,74,160.0,60.0,14.0,94.0,40.7,79.0,1
399084,female,44,174.0,71.0,29.0,110.0,41.1,193.0,1
21074,male,38,198.0,98.0,24.0,108.0,40.7,175.0,1
449353,male,38,170.0,70.0,21.0,108.0,40.4,133.0,1
71347,male,66,195.0,97.0,28.0,110.0,41.0,226.0,1
107540,male,73,181.0,87.0,3.0,89.0,38.5,17.0,0
341821,female,69,171.0,70.0,12.0,90.0,40.1,60.0,0
133539,male,58,177.0,78.0,27.0,105.0,41.1,185.0,1
667740,male,32,181.0,79.0,3.0,85.0,38.8,9.0,0
337254,male,23,180.0,83.0,24.0,105.0,40.7,136.0,1
52903,female,54,168.0,70.0,21.0,101.0,40.5,126.0,1
274276,male,68,192.0,88.0,25.0,109.0,40.6,218.0,1
578586,male,43,191.0,90.0,5.0,86.0,39.3,19.0,0
285798,male,45,197.0,100.0,7.0,85.0,39.7,28.0,0
155152,male,38,183.0,85.0,17.0,96.0,40.4,84.0,1
568387,male,51,190.0,94.0,16.0,102.0,40.2,110.0,1
468241,male,57,186.0,90.0,2.0,75.0,38.4,7.0,0
634784,male,36,192.0,90.0,12.0,92.0,40.0,51.0,0
739416,male,51,199.0,98.0,13.0,86.0,39.9,58.0,0
516292,female,31,176.0,76.0,17.0,105.0,40.5,100.0,1
747721,male,21,169.0,70.0,25.0,107.0,40.7,143.0,1
108787,female,26,170.0,65.0,21.0,104.0,40.4,120.0,1
253513,male,41,194.0,102.0,6.0,83.0,39.1,22.0,0
390989,male,31,181.0,83.0,17.0,98.0,40.4,80.0,1
366996,male,26,171.0,72.0,19.0,100.0,40.5,92.0,1
351652,male,38,173.0,80.0,5.0,82.0,38.7,12.0,0
167784,male,32,178.0,80.0,25.0,106.0,40.7,155.0,1
375951,male,21,184.0,85.0,11.0,103.0,40.0,53.0,0
456716,female,68,171.0,63.0,18.0,93.0,40.6,95.0,1
227471,male,63,172.0,77.0,14.0,102.0,40.1,93.0,1
529459,male,49,182.0,90.0,19.0,101.0,40.6,114.0,1
353754,female,36,160.0,59.0,6.0,87.0,39.4,26.0,0
9982,female,75,165.0,63.0,24.0,105.0,40.7,166.0,1
481074,female,62,163.0,65.0,19.0,97.0,40.4,111.0,1
469133,male,43,187.0,88.0,15.0,94.0,40.3,77.0,0
544107,male,24,175.0,73.0,12.0,91.0,40.2,42.0,0
61699,female,24,174.0,72.0,25.0,100.0,40.8,133.0,1
380401,male,45,200.0,93.0,14.0,98.0,39.9,84.0,0
133850,male,54,181.0,81.0,9.0,91.0,39.7,44.0,0
143627,female,31,178.0,74.0,16.0,90.0,40.5,67.0,0
281790,male,48,174.0,75.0,8.0,87.0,39.5,34.0,0
321190,female,26,168.0,66.0,21.0,101.0,40.5,116.0,1
659315,female,65,177.0,73.0,14.0,97.0,39.9,76.0,0
545684,male,79,188.0,92.0,24.0,104.0,40.9,212.0,1
610445,female,26,160.0,58.0,1.0,77.0,37.9,2.0,0
619880,female,63,157.0,63.0,28.0,100.0,40.6,172.0,1
71163,male,31,193.0,94.0,13.0,96.0,40.3,63.0,0
713519,male,22,170.0,79.0,28.0,117.0,40.9,200.0,1
262098,male,40,193.0,98.0,4.0,88.0,39.0,16.0,0
367771,male,59,171.0,74.0,6.0,86.0,39.3,24.0,0
707700,female,25,157.0,61.0,19.0,90.0,40.6,82.0,1
30607,female,48,158.0,61.0,17.0,95.0,40.8,87.0,1
349838,female,25,167.0,67.0,16.0,94.0,40.2,75.0,1
724907,male,35,173.0,75.0,17.0,85.0,40.1,67.0,0
595232,male,50,186.0,93.0,25.0,102.0,40.7,166.0,1
579091,male,49,186.0,83.0,18.0,96.0,40.7,99.0,1
713419,female,23,164.0,61.0,19.0,100.0,40.4,103.0,1
295393,female,55,152.0,62.0,26.0,98.0,40.7,154.0,1
589803,female,21,158.0,59.0,20.0,96.0,40.5,95.0,1
724307,male,52,182.0,85.0,2.0,81.0,38.2,7.0,0
717708,male,56,183.0,85.0,6.0,86.0,39.8,25.0,0
211000,male,46,185.0,87.0,8.0,85.0,39.6,32.0,0
444011,female,39,161.0,60.0,18.0,102.0,40.3,104.0,1
558159,female,30,154.0,52.0,17.0,92.0,40.2,84.0,1
572714,male,40,189.0,91.0,16.0,92.0,40.1,72.0,0
577604,female,31,167.0,67.0,22.0,99.0,40.7,116.0,1
171924,male,75,161.0,69.0,21.0,103.0,40.7,152.0,1
677651,female,25,162.0,64.0,3.0,75.0,38.9,8.0,0
48735,female,43,162.0,57.0,28.0,112.0,41.0,200.0,1
498041,female,47,166.0,68.0,25.0,102.0,40.9,149.0,1
79326,female,71,174.0,72.0,19.0,92.0,40.6,100.0,1
577547,male,44,196.0,102.0,20.0,98.0,40.7,121.0,1
677589,female,23,168.0,62.0,17.0,92.0,40.5,78.0,1
53132,female,58,158.0,62.0,25.0,99.0,40.7,147.0,1
538371,female,55,159.0,59.0,22.0,102.0,40.6,135.0,1
551193,male,67,152.0,57.0,2.0,79.0,38.1,7.0,0
142665,female,61,161.0,67.0,26.0,110.0,40.6,187.0,1
612593,female,45,162.0,60.0,28.0,117.0,40.7,212.0,1
717513,female,60,161.0,65.0,26.0,107.0,40.7,174.0,1
14729,male,20,187.0,94.0,26.0,103.0,40.9,132.0,1
217112,male,55,193.0,95.0,24.0,112.0,40.8,204.0,1
50487,male,38,179.0,81.0,18.0,102.0,40.6,104.0,1
497211,male,51,182.0,84.0,9.0,89.0,39.4,40.0,0
615085,male,52,176.0,77.0,10.0,87.0,39.9,40.0,0
359866,female,36,160.0,57.0,6.0,83.0,39.3,22.0,0
328592,female,73,177.0,75.0,4.0,76.0,38.6,14.0,0
122351,male,41,189.0,91.0,7.0,91.0,39.6,29.0,0
472129,female,32,171.0,69.0,2.0,81.0,38.8,7.0,0
279072,female,21,157.0,54.0,9.0,94.0,39.7,43.0,0
460967,female,26,154.0,54.0,13.0,94.0,40.3,64.0,0
625429,male,37,195.0,99.0,18.0,92.0,40.4,89.0,1
158031,male,27,191.0,94.0,4.0,86.0,39.0,13.0,0
426927,male,30,172.0,75.0,19.0,105.0,40.8,110.0,1
645629,female,31,173.0,68.0,4.0,89.0,39.1,16.0,0
303929,female,74,161.0,61.0,12.0,96.0,40.3,71.0,0
393521,female,32,162.0,63.0,26.0,102.0,40.9,147.0,1
61028,male,26,186.0,82.0,3.0,90.0,38.7,11.0,0
373388,female,37,168.0,64.0,14.0,93.0,40.3,68.0,0
188428,female,73,159.0,59.0,23.0,105.0,40.6,161.0,1
538813,male,21,193.0,91.0,22.0,105.0,40.5,117.0,1
645847,female,47,163.0,63.0,19.0,95.0,40.6,99.0,1
315052,male,25,171.0,76.0,10.0,88.0,39.7,35.0,0
618123,male,58,186.0,87.0,5.0,88.0,39.7,23.0,0
255194,male,59,197.0,101.0,25.0,102.0,40.7,181.0,1
457759,female,24,164.0,63.0,9.0,92.0,39.5,41.0,0
425821,female,46,152.0,55.0,26.0,108.0,40.7,171.0,1
687408,female,48,161.0,60.0,10.0,97.0,39.8,52.0,0
674918,female,40,163.0,59.0,14.0,95.0,40.0,73.0,0
570259,female,21,158.0,54.0,1.0,89.0,38.0,4.0,0
680371,male,47,182.0,86.0,22.0,104.0,40.5,150.0,1
115079,female,42,163.0,60.0,16.0,95.0,40.5,82.0,1
455089,male,58,179.0,85.0,13.0,88.0,40.0,62.0,0
522723,female,45,169.0,68.0,4.0,83.0,39.0,15.0,0
96436,male,48,181.0,90.0,9.0,95.0,39.7,48.0,0
9190,male,59,194.0,98.0,7.0,87.0,40.3,33.0,0
427243,female,24,166.0,62.0,26.0,106.0,40.9,158.0,1
728478,female,21,168.0,62.0,27.0,107.0,40.7,164.0,1
155759,male,20,174.0,69.0,24.0,118.0,40.8,157.0,1
421124,male,22,171.0,71.0,14.0,94.0,40.2,59.0,0
459666,female,21,179.0,74.0,13.0,98.0,40.2,63.0,0
566926,male,61,192.0,96.0,6.0,85.0,39.3,27.0,0
415918,male,48,194.0,103.0,11.0,85.0,40.0,47.0,0
136540,male,29,190.0,94.0,24.0,111.0,40.7,166.0,1
185868,female,30,166.0,63.0,19.0,96.0,40.1,95.0,1
216419,female,51,173.0,72.0,18.0,90.0,40.4,85.0,1
109594,male,48,171.0,75.0,13.0,95.0,40.0,70.0,0
464671,female,63,177.0,78.0,16.0,99.0,40.3,90.0,1
284777,female,50,163.0,61.0,10.0,88.0,39.7,44.0,0
199745,male,37,179.0,78.0,17.0,99.0,40.3,92.0,1
75705,female,25,162.0,61.0,6.0,92.0,39.6,26.0,0
518746,male,26,182.0,83.0,17.0,105.0,40.0,96.0,1
652088,male,65,191.0,86.0,30.0,93.0,41.0,226.0,1
678218,male,45,191.0,93.0,9.0,94.0,39.9,45.0,0
66085,female,68,175.0,70.0,14.0,97.0,40.0,84.0,0
633513,male,62,187.0,94.0,7.0,89.0,39.6,37.0,0
156343,female,54,166.0,65.0,29.0,109.0,40.9,201.0,1
162441,female,26,160.0,56.0,4.0,90.0,38.9,16.0,0
284520,female,32,164.0,61.0,20.0,103.0,40.7,117.0,1
81484,female,45,171.0,71.0,5.0,85.0,39.2,20.0,0
591733,male,50,169.0,74.0,28.0,104.0,40.9,183.0,1
579829,male,22,186.0,85.0,24.0,96.0,40.3,98.0,1
615557,male,29,203.0,100.0,7.0,73.0,39.4,8.0,0
178935,female,26,158.0,58.0,14.0,90.0,40.2,60.0,0
304344,female,74,166.0,64.0,29.0,110.0,40.9,207.0,1
395557,male,54,184.0,87.0,8.0,91.0,39.7,39.0,0
275468,female,53,175.0,76.0,3.0,77.0,38.0,9.0,0
25574,male,31,190.0,95.0,26.0,105.0,40.9,169.0,1
703946,male,59,174.0,74.0,24.0,97.0,40.7,142.0,1
587874,male,60,187.0,98.0,25.0,105.0,40.9,196.0,1
519580,female,30,164.0,60.0,6.0,84.0,39.2,23.0,0
453790,male,51,193.0,97.0,11.0,87.0,40.1,47.0,0
195871,male,28,183.0,78.0,5.0,84.0,39.1,13.0,0
89451,female,54,169.0,72.0,19.0,103.0,40.7,115.0,1
138244,male,24,180.0,80.0,8.0,94.0,39.4,31.0,0
143345,female,56,158.0,59.0,23.0,105.0,40.5,149.0,1
688638,male,40,174.0,75.0,8.0,88.0,39.7,32.0,0
448570,female,22,165.0,67.0,20.0,104.0,40.3,109.0,1
32587,female,62,171.0,70.0,21.0,113.0,40.8,157.0,1
546907,female,48,161.0,64.0,11.0,90.0,40.0,53.0,0
500253,female,40,151.0,58.0,27.0,107.0,40.7,184.0,1
266743,female,45,167.0,61.0,8.0,86.0,39.8,36.0,0
420118,female,68,165.0,67.0,16.0,99.0,40.4,98.0,1
64645,male,21,197.0,97.0,21.0,97.0,40.6,94.0,1
616278,female,38,161.0,60.0,17.0,102.0,40.4,101.0,1
284028,male,38,183.0,89.0,24.0,100.0,40.6,134.0,1
319675,female,26,152.0,56.0,24.0,103.0,40.7,135.0,1
566621,female,51,172.0,74.0,17.0,88.0,40.0,17.0,0
478145,female,29,159.0,59.0,25.0,106.0,40.5,155.0,1
78473,male,62,203.0,111.0,14.0,102.0,40.1,104.0,1
319637,male,49,187.0,94.0,1.0,85.0,37.4,5.0,0
63457,male,28,184.0,80.0,9.0,91.0,39.8,31.0,0
732015,female,51,176.0,74.0,6.0,83.0,39.3,25.0,0
384847,male,21,160.0,67.0,2.0,79.0,38.0,5.0,0
297104,male,63,167.0,75.0,27.0,106.0,41.0,200.0,1
578,male,41,191.0,91.0,14.0,96.0,40.3,71.0,0
448877,female,20,181.0,76.0,17.0,97.0,40.8,79.0,1
488509,female,46,152.0,59.0,17.0,96.0,40.5,91.0,1
334556,female,29,162.0,58.0,10.0,89.0,39.6,44.0,0
283653,female,67,164.0,66.0,6.0,85.0,39.4,26.0,0
49518,male,29,184.0,99.0,19.0,95.0,40.8,90.0,1
241816,female,24,176.0,67.0,23.0,107.0,40.6,140.0,1
388650,male,58,187.0,96.0,11.0,93.0,39.9,62.0,0
286520,male,47,181.0,78.0,6.0,88.0,39.2,24.0,0
331331,female,30,147.0,54.0,9.0,91.0,40.1,43.0,0
123178,female,28,158.0,56.0,17.0,102.0,40.2,99.0,1
693124,male,44,187.0,88.0,9.0,91.0,39.7,41.0,0
569414,male,22,194.0,93.0,7.0,87.0,39.3,21.0,0
278700,male,77,196.0,102.0,21.0,103.0,40.9,171.0,1
569072,female,28,151.0,51.0,24.0,103.0,40.8,133.0,1
395883,male,54,195.0,102.0,28.0,104.0,40.9,208.0,1
236718,female,46,162.0,62.0,18.0,96.0,40.6,98.0,1
485104,female,64,153.0,52.0,16.0,98.0,40.5,92.0,1
362097,male,38,181.0,87.0,29.0,113.0,41.0,223.0,1
285245,female,23,162.0,61.0,29.0,109.0,40.5,175.0,1
220640,female,33,160.0,58.0,19.0,103.0,40.5,114.0,1
299038,male,64,194.0,99.0,26.0,102.0,40.7,192.0,1
691762,female,59,177.0,72.0,14.0,94.0,40.2,73.0,0
96967,male,20,180.0,79.0,5.0,86.0,39.4,12.0,0
715086,male,40,181.0,79.0,23.0,94.0,40.8,116.0,1
490169,female,30,166.0,64.0,29.0,109.0,40.7,183.0,1
293967,female,75,158.0,61.0,8.0,86.0,39.9,38.0,0
158776,female,36,162.0,64.0,11.0,93.0,39.7,53.0,0
448492,male,73,191.0,94.0,23.0,97.0,40.7,176.0,1
467123,female,20,161.0,59.0,17.0,99.0,40.2,89.0,1
679482,female,28,156.0,49.0,5.0,88.0,39.0,20.0,0
349821,female,56,164.0,63.0,12.0,100.0,39.8,68.0,0
542589,female,35,156.0,58.0,29.0,105.0,41.0,183.0,1
111486,female,21,173.0,71.0,2.0,78.0,38.5,6.0,0
280251,female,51,174.0,68.0,15.0,86.0,40.1,63.0,0
614497,female,73,171.0,73.0,25.0,110.0,40.8,205.0,1
728894,female,36,151.0,56.0,27.0,107.0,40.7,170.0,1
391067,female,22,168.0,63.0,11.0,87.0,39.3,45.0,0
335976,male,58,187.0,91.0,15.0,96.0,40.1,91.0,1
521679,female,21,173.0,65.0,27.0,102.0,41.1,147.0,1
202745,female,73,155.0,56.0,7.0,93.0,40.0,40.0,0
16362,female,30,169.0,68.0,3.0,82.0,38.8,12.0,0
210807,female,21,180.0,75.0,8.0,99.0,39.5,37.0,0
490117,male,42,186.0,93.0,26.0,108.0,40.9,183.0,1
464582,male,54,181.0,82.0,6.0,87.0,39.6,26.0,0
556055,male,58,180.0,86.0,1.0,88.0,37.9,4.0,0
309197,male,32,192.0,91.0,21.0,99.0,40.7,110.0,1
686785,female,61,160.0,58.0,21.0,102.0,40.1,130.0,1
612813,male,49,185.0,85.0,22.0,105.0,40.5,148.0,1
320175,female,55,156.0,65.0,28.0,111.0,40.9,202.0,1
623233,female,25,163.0,70.0,1.0,78.0,37.5,3.0,0
286837,female,42,162.0,61.0,21.0,98.0,40.2,114.0,1
551395,male,42,179.0,83.0,11.0,91.0,39.6,47.0,0
569826,female,48,157.0,62.0,21.0,96.0,40.3,113.0,1
591414,female,46,176.0,73.0,4.0,86.0,38.7,17.0,0
398656,male,21,187.0,92.0,21.0,97.0,40.7,88.0,1
264160,male,39,183.0,81.0,29.0,102.0,41.1,172.0,1
625505,male,45,177.0,79.0,18.0,100.0,40.5,100.0,1
517523,female,48,152.0,55.0,24.0,107.0,40.7,157.0,1
24675,male,47,181.0,81.0,13.0,90.0,40.0,57.0,0
687152,male,30,183.0,87.0,15.0,94.0,40.0,65.0,0
597563,male,50,175.0,78.0,27.0,104.0,40.7,181.0,1
669282,female,26,167.0,61.0,29.0,107.0,40.9,180.0,1
361538,female,78,165.0,67.0,29.0,108.0,40.8,216.0,1
550342,male,38,181.0,86.0,9.0,79.0,39.6,24.0,0
352014,female,21,161.0,61.0,28.0,105.0,41.0,165.0,1
306566,male,33,187.0,87.0,16.0,99.0,40.2,86.0,1
379210,female,64,145.0,51.0,12.0,91.0,40.2,63.0,0
469497,female,64,161.0,64.0,13.0,94.0,40.1,71.0,0
184103,male,44,185.0,83.0,2.0,87.0,38.1,7.0,0
397951,male,75,196.0,103.0,29.0,110.0,40.8,257.0,1
168837,female,21,168.0,65.0,27.0,109.0,40.7,166.0,1
208904,female,63,160.0,63.0,14.0,88.0,40.2,68.0,0
355816,female,74,179.0,81.0,25.0,98.0,40.8,179.0,1
478804,male,29,189.0,90.0,26.0,108.0,40.9,171.0,1
637847,male,21,205.0,102.0,4.0,76.0,38.8,7.0,0
58495,male,23,183.0,82.0,3.0,92.0,38.6,11.0,0
583255,female,57,160.0,58.0,29.0,110.0,41.0,192.0,1
167222,male,54,171.0,78.0,24.0,108.0,40.7,175.0,1
632751,female,30,176.0,71.0,20.0,98.0,40.3,103.0,1
356190,male,24,182.0,87.0,20.0,96.0,40.5,80.0,1
106641,female,29,161.0,59.0,15.0,91.0,40.1,71.0,0
447100,male,28,192.0,94.0,25.0,111.0,40.9,176.0,1
569914,male,36,179.0,80.0,16.0,99.0,40.4,83.0,1
144588,female,39,159.0,61.0,24.0,101.0,40.8,138.0,1
713634,male,50,172.0,73.0,15.0,95.0,40.5,78.0,1
165597,female,26,175.0,68.0,19.0,94.0,40.6,88.0,1
237977,male,21,174.0,75.0,12.0,91.0,40.3,35.0,0
38360,male,55,187.0,88.0,14.0,95.0,40.7,79.0,1
567071,female,70,156.0,60.0,7.0,83.0,39.8,30.0,0
717903,female,58,174.0,71.0,5.0,85.0,39.3,20.0,0
644483,female,26,163.0,61.0,3.0,89.0,38.8,12.0,0
158115,female,65,185.0,80.0,10.0,99.0,39.7,57.0,0
590486,male,28,190.0,95.0,1.0,77.0,37.8,2.0,0
333200,female,50,169.0,61.0,24.0,107.0,40.9,157.0,1
192624,female,20,163.0,60.0,26.0,106.0,40.4,155.0,1
697977,female,23,172.0,71.0,6.0,91.0,39.2,28.0,0
122029,female,61,156.0,59.0,19.0,98.0,40.8,112.0,1
586297,male,64,183.0,91.0,15.0,89.0,40.5,78.0,0
366234,male,32,175.0,79.0,8.0,91.0,39.8,31.0,0
601874,male,43,190.0,97.0,8.0,86.0,39.5,30.0,0
228916,female,26,162.0,60.0,11.0,88.0,40.3,45.0,0
472880,female,25,156.0,52.0,11.0,85.0,39.9,42.0,0
617144,female,52,168.0,73.0,30.0,98.0,40.9,170.0,1
329739,female,49,177.0,72.0,5.0,80.0,39.2,18.0,0
222205,male,50,182.0,82.0,26.0,104.0,40.8,178.0,1
348462,male,46,177.0,79.0,7.0,98.0,39.4,41.0,0
297686,female,20,172.0,67.0,6.0,87.0,38.7,22.0,0
100009,male,35,173.0,75.0,12.0,91.0,40.0,47.0,0
416396,female,45,163.0,62.0,26.0,109.0,40.8,176.0,1
740540,male,64,187.0,93.0,29.0,107.0,40.7,232.0,1
345313,male,42,174.0,81.0,26.0,109.0,41.3,180.0,1
554558,female,78,166.0,65.0,22.0,112.0,40.6,185.0,1
97488,female,31,166.0,64.0,11.0,93.0,39.8,52.0,0
565100,female,37,171.0,70.0,14.0,92.0,40.1,64.0,0
245290,female,20,161.0,56.0,3.0,91.0,38.8,13.0,0
728512,female,39,166.0,63.0,22.0,99.0,40.5,120.0,1
296343,male,42,181.0,82.0,11.0,93.0,39.8,52.0,0
432127,male,50,197.0,102.0,22.0,106.0,40.8,165.0,1
705394,female,49,154.0,55.0,22.0,94.0,40.7,117.0,1
655461,male,60,193.0,103.0,25.0,99.0,40.7,176.0,1
702611,female,21,173.0,70.0,22.0,106.0,40.6,133.0,1
114864,female,37,171.0,73.0,24.0,111.0,40.9,164.0,1
71085,male,42,179.0,80.0,8.0,81.0,39.4,20.0,0
740821,female,35,171.0,66.0,12.0,93.0,40.1,58.0,0
